product_name,stars,rating,reviews,curr_price,mrp,processor,ram,image
Lenovo IdeaPad 3 Intel Core i3 10th Gen,4.3,4149,426,35999,57990,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70
ASUS VivoBook 15 Core i5 10th Gen,3.9,1517,187,44990,55990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/q/o/-original-imag7wjdg4dvcdya.jpeg?q=70
Lenovo Core i3 11th Gen,0,0,0,37950,48999,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/y/w/ideapad-slim-3-laptop-lenovo-original-imagr5f6jgthykjn.jpeg?q=70
Lenovo IdeaPad 3 Intel Core i3 10th Gen,4.4,808,67,37250,42999,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70
HP Ryzen 3 Quad Core 5300U,4.2,2651,293,35890,47147,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/u/6/-original-imagp7pfd65hfses.jpeg?q=70
RedmiBook Pro Core i5 11th Gen,4.1,6255,707,37990,59999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/kuwzssw0/computer/x/l/a/redmibook-15-pro-thin-and-light-laptop-redmi-original-imag7xhnakyazyma.jpeg?q=70
ASUS Chromebook Celeron Dual Core,0,0,0,24990,0,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,https://rukminim2.flixcart.com/image/312/312/kwnv6a80/computer/9/c/i/-original-imag9aajekwegabt.jpeg?q=70
HP Consumer Series Ryzen 5 Quad Core,0,0,0,41249,53798,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/o/l/hp-14s-fq0526au-notebook-hp-original-imaggy6hfpxzpmvr.jpeg?q=70
AXL Celeron Dual Core,3.7,47,8,15999,31990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/b/q/axl-vayu-book-thin-and-light-laptop-axl-original-imagrehvpjhwkdcd.jpeg?q=70
realme Book (Slim) Core i3 11th Gen,4.4,14488,2112,36999,54999,Stylish & Portable Thin and Light Laptop,14 inch 2K QHD, IPS LCD Display ( 400nits peak brightness, 100% sRGB, 3:2 aspect ratio, Full Vision Display),https://rukminim2.flixcart.com/image/312/312/ksez24w0/computer/h/8/9/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgcstmjbxg.jpeg?q=70
HP 14s Intel Core i3 10th Gen,4.3,5401,544,38890,45990,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/z/b/-original-imagp7pfpccyjugr.jpeg?q=70
ASUS VivoBook 15 Core i3 10th Gen,3.6,1695,259,35500,43990,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/e/z/-original-imagpxgqesgrthks.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4.2,16,0,48190,56000,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
DELL Inspiron Core i3 11th Gen,3.6,719,91,42500,48000,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/l44hyfk0/computer/v/h/r/-original-imagf35ecakxcshj.jpeg?q=70
HP Celeron Dual Core,4,1885,260,18990,33390,Intel Celeron Dual Core Processor,4 GB LPDDR4X RAM,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/w/r/-original-imagrs2bqaczkcty.jpeg?q=70
HP Chromebook x360 Intel Celeron Quad Core,3.8,162,19,18990,31156,Intel Celeron Quad Core Processor,4 GB LPDDR4 RAM,https://rukminim2.flixcart.com/image/312/312/kzogn0w0/computer/j/u/m/14a-ca0504tu-thin-and-light-laptop-hp-original-imagbmt6dsjhwwhz.jpeg?q=70
HP Core i3 10th Gen,3.8,50,5,39500,40000,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/ke0a7ww0/computer/9/u/k/hp-250-g7-business-laptop-original-imafuskbuzwyx4mg.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,4.5,66,11,43500,56000,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
HP 15s (2023) Ryzen 3 Dual Core 3250U,4.2,2093,204,35490,39995,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/6/i/-original-imaggshd5zgfe8ev.jpeg?q=70
ASUS Chromebook Celeron Dual Core,3.6,419,53,13990,24990,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,https://rukminim2.flixcart.com/image/312/312/kwnv6a80/computer/9/c/i/-original-imag9aajekwegabt.jpeg?q=70
Lenovo E41 APU Dual Core A6 A6,3.6,39,6,24099,32600,AMD APU Dual Core A6 Processor,4 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/kiow6fk0/computer/v/r/t/lenovo-original-imafyf6h932zzhvg.jpeg?q=70
Lenovo Core i3 10th Gen,3.6,223,26,38990,39693,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/kfoapow0/computer/f/k/x/lenovo-v14-thin-and-light-laptop-original-imafw2tqfnfxcgmx.jpeg?q=70
HP 15s Core i3 10th Gen,4.1,1152,119,39499,44500,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/kbqu4cw0/computer/t/d/f/hp-original-imaftyzafphshjge.jpeg?q=70
ASUS Chromebook Flip Touch Celeron Dual Core,4,3138,427,22490,29990,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,https://rukminim2.flixcart.com/image/312/312/l2jcccw0/computer/q/t/6/-original-imagdv4ykwrjxbmh.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1507,467,13990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
Primebook 4G enabled Android based MediaTek MT8788,4,21,5,14990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/d/u/s-4g-thin-and-light-laptop-primebook-original-imagraab4g5uh39r.jpeg?q=70
DELL Vostro Core i3 10th Gen,3.6,2985,444,36490,38000,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/kffq2kw0/computer/s/h/w/dell-original-imafvwfmqup6fzfm.jpeg?q=70
HP Chromebook Intel Celeron Dual Core,3.6,274,27,26890,31000,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/kingqkw0-0/computer/6/c/w/na-thin-and-light-laptop-hp-original-imafye43xnztgqfh.jpeg?q=70
HP Ryzen 3 Quad Core 5300U,4.2,2651,287,35890,47147,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/u/6/-original-imagp7pfd65hfses.jpeg?q=70
RedmiBook Pro Core i5 11th Gen,4.1,6255,693,37990,59999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/kuwzssw0/computer/x/l/a/redmibook-15-pro-thin-and-light-laptop-redmi-original-imag7xhnakyazyma.jpeg?q=70
HP 14s Intel Celeron Dual Core,3.8,533,44,29776,36490,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/h/8/-original-imagp7pfhjzh6c8z.jpeg?q=70
ASUS VivoBook 15 Core i3 10th Gen,4,1918,227,35990,45990,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/1/7/-original-imag3ebnzawky4kn.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4,313,42,44800,50693,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/ku5ufm80/computer/2/d/3/na-thin-and-light-laptop-dell-original-imag7cst7unghqek.jpeg?q=70
DELL Insprion 3511 Core i3 11th Gen,3.6,26,4,43990,55490,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,https://rukminim2.flixcart.com/image/312/312/ktx9si80/computer/2/c/y/inspiron-laptop-dell-original-imag75zxhd4vgejn.jpeg?q=70
